Seniority;Home;Time;Age;Marital;Records;Job;Expenses;Income;Assets;Debt;Amount;Price;Status
17.0;0.0;36.0;47.0;0.0;1.0;0.0;75.0;158.0;17000.0;0.0;1000.0;2159.0;1
9.0;1.0;60.0;33.0;0.0;1.0;0.0;45.0;221.0;3000.0;0.0;1600.0;2344.0;1
18.0;0.0;60.0;32.0;1.0;1.0;0.0;35.0;133.0;3500.0;150.0;1600.0;2200.0;1
18.0;0.0;60.0;42.0;0.0;1.0;1.0;90.0;0.0;5000.0;0.0;1300.0;2147.0;1
6.0;0.0;24.0;45.0;0.0;1.0;1.0;90.0;150.0;5000.0;0.0;250.0;450.0;1
12.0;0.0;12.0;40.0;0.0;1.0;0.0;75.0;390.0;8000.0;0.0;500.0;1732.0;1
2.0;0.0;36.0;28.0;0.0;1.0;1.0;60.0;146.0;2500.0;0.0;700.0;1258.0;1
1.0;1.0;48.0;29.0;1.0;1.0;1.0;45.0;478.0;9000.0;0.0;2100.0;2450.0;1
8.0;1.0;24.0;41.0;1.0;1.0;0.0;60.0;90.0;4000.0;0.0;500.0;1600.0;1
25.0;1.0;48.0;55.0;0.0;1.0;0.0;60.0;169.0;4000.0;0.0;1000.0;1459.0;1
25.0;0.0;60.0;61.0;0.0;2.0;1.0;45.0;100.0;39000.0;0.0;1060.0;1134.0;0
3.0;1.0;18.0;30.0;0.0;1.0;1.0;54.0;90.0;0.0;0.0;300.0;425.0;0
2.0;0.0;48.0;40.0;0.0;1.0;1.0;60.0;160.0;3000.0;800.0;1300.0;1521.0;1
3.0;1.0;48.0;36.0;0.0;2.0;0.0;82.0;222.0;0.0;0.0;1900.0;2100.0;1
18.0;0.0;60.0;42.0;0.0;1.0;0.0;75.0;111.0;2500.0;0.0;1150.0;1640.0;1
1.0;0.0;48.0;18.0;1.0;1.0;1.0;45.0;111.0;7000.0;0.0;1100.0;1299.0;1
4.0;0.0;36.0;23.0;0.0;1.0;0.0;75.0;168.0;4000.0;0.0;1100.0;1385.0;1
20.0;0.0;60.0;49.0;0.0;1.0;1.0;90.0;215.0;4500.0;0.0;1000.0;1228.0;1
14.0;0.0;60.0;28.0;0.0;1.0;1.0;75.0;94.0;5500.0;9500.0;1660.0;2419.0;1
0.0;1.0;36.0;26.0;1.0;1.0;0.0;35.0;63.0;0.0;0.0;600.0;994.0;1
8.0;1.0;60.0;25.0;0.0;2.0;0.0;73.0;280.0;0.0;0.0;600.0;1364.0;0
15.0;0.0;48.0;33.0;0.0;1.0;0.0;75.0;220.0;7000.0;0.0;1300.0;2400.0;1
3.0;0.0;60.0;30.0;0.0;1.0;0.0;45.0;126.0;3500.0;2400.0;1000.0;1120.0;1
20.0;0.0;36.0;44.0;0.0;1.0;0.0;60.0;120.0;3000.0;0.0;350.0;400.0;1
2.0;1.0;60.0;25.0;1.0;1.0;1.0;35.0;90.0;0.0;0.0;900.0;1111.0;0
17.0;0.0;24.0;55.0;0.0;1.0;1.0;75.0;191.0;14000.0;0.0;1000.0;2420.0;1
20.0;1.0;60.0;41.0;1.0;1.0;1.0;50.0;148.0;4000.0;0.0;835.0;1356.0;1
0.0;1.0;60.0;47.0;1.0;2.0;1.0;45.0;0.0;0.0;0.0;1500.0;1600.0;0
2.0;1.0;24.0;26.0;1.0;1.0;0.0;35.0;88.0;0.0;0.0;325.0;450.0;1
11.0;1.0;60.0;27.0;0.0;1.0;0.0;60.0;150.0;2500.0;0.0;1100.0;1129.0;1
12.0;0.0;60.0;34.0;0.0;1.0;0.0;60.0;115.0;4000.0;0.0;1650.0;1686.0;0
1.0;1.0;60.0;31.0;1.0;2.0;0.0;43.0;76.0;0.0;0.0;500.0;1300.0;0
2.0;0.0;60.0;37.0;0.0;1.0;0.0;60.0;145.0;3500.0;1100.0;1250.0;1763.0;1
17.0;1.0;60.0;48.0;0.0;2.0;1.0;60.0;69.0;7000.0;0.0;1400.0;1813.0;0
13.0;0.0;60.0;52.0;0.0;1.0;1.0;60.0;0.0;20000.0;0.0;1370.0;1714.0;1
3.0;1.0;36.0;22.0;1.0;1.0;0.0;35.0;60.0;19000.0;0.0;775.0;1050.0;1
4.0;1.0;48.0;25.0;1.0;1.0;0.0;35.0;73.0;0.0;0.0;700.0;814.0;0
38.0;0.0;48.0;56.0;1.0;1.0;0.0;35.0;112.0;3000.0;0.0;850.0;960.0;1
12.0;0.0;60.0;39.0;0.0;1.0;0.0;90.0;95.0;4000.0;250.0;1450.0;1686.0;0
15.0;1.0;48.0;40.0;1.0;1.0;0.0;35.0;150.0;0.0;0.0;1000.0;1399.0;1
20.0;0.0;60.0;51.0;0.0;1.0;0.0;60.0;250.0;2500.0;0.0;1250.0;1825.0;1
0.0;1.0;48.0;27.0;1.0;2.0;0.0;35.0;46.0;0.0;0.0;900.0;1216.0;1
2.0;1.0;60.0;25.0;0.0;1.0;0.0;45.0;60.0;3000.0;0.0;1150.0;1163.0;1
4.0;1.0;60.0;25.0;1.0;1.0;1.0;35.0;92.0;0.0;0.0;1400.0;1661.0;0
7.0;0.0;60.0;36.0;0.0;1.0;0.0;90.0;120.0;6000.0;1500.0;900.0;1175.0;1
4.0;0.0;12.0;32.0;0.0;1.0;0.0;45.0;231.0;13000.0;290.0;400.0;1198.0;1
2.0;1.0;60.0;32.0;0.0;1.0;0.0;93.0;175.0;0.0;0.0;1650.0;1688.0;0
2.0;1.0;48.0;23.0;1.0;1.0;1.0;35.0;160.0;3500.0;1200.0;1200.0;1426.0;1
1.0;1.0;60.0;22.0;1.0;1.0;0.0;35.0;109.0;0.0;0.0;1000.0;1466.0;1
0.0;1.0;48.0;25.0;0.0;1.0;0.0;60.0;247.0;0.0;0.0;1900.0;1900.0;0
0.0;1.0;60.0;34.0;1.0;1.0;0.0;35.0;140.0;3000.0;0.0;1550.0;1570.0;0
2.0;1.0;60.0;41.0;1.0;1.0;1.0;35.0;100.0;5000.0;0.0;1200.0;1450.0;1
8.0;1.0;48.0;28.0;1.0;1.0;0.0;35.0;115.0;500.0;0.0;360.0;363.0;1
1.0;1.0;36.0;37.0;0.0;1.0;1.0;90.0;0.0;0.0;0.0;850.0;998.0;1
3.0;1.0;36.0;34.0;1.0;1.0;0.0;41.0;63.0;30000.0;0.0;625.0;921.0;1
0.0;1.0;60.0;20.0;1.0;1.0;0.0;35.0;79.0;0.0;0.0;1570.0;1575.0;0
10.0;1.0;48.0;38.0;0.0;1.0;1.0;78.0;333.0;0.0;0.0;700.0;1386.0;1
4.0;0.0;48.0;49.0;1.0;2.0;0.0;35.0;183.0;8000.0;0.0;1200.0;1531.0;1
2.0;1.0;24.0;21.0;1.0;1.0;1.0;35.0;0.0;0.0;0.0;250.0;355.0;1
0.0;0.0;36.0;36.0;0.0;1.0;1.0;45.0;25.0;3500.0;0.0;1300.0;2246.0;0
20.0;1.0;60.0;39.0;0.0;1.0;0.0;90.0;159.0;2000.0;0.0;750.0;790.0;1
10.0;1.0;60.0;39.0;0.0;2.0;1.0;119.0;292.0;13000.0;2500.0;1500.0;2262.0;0
0.0;1.0;60.0;29.0;0.0;1.0;1.0;61.0;160.0;0.0;0.0;1000.0;1055.0;1
21.0;1.0;36.0;42.0;0.0;1.0;0.0;74.0;135.0;450.0;0.0;240.0;1275.0;1
3.0;1.0;60.0;48.0;1.0;2.0;0.0;47.0;120.0;0.0;0.0;1000.0;1077.0;0
2.0;0.0;36.0;27.0;1.0;1.0;0.0;35.0;135.0;8000.0;0.0;750.0;1296.0;1
3.0;0.0;36.0;43.0;0.0;1.0;1.0;45.0;0.0;3500.0;0.0;600.0;800.0;0
1.0;0.0;60.0;46.0;0.0;2.0;0.0;75.0;209.0;11000.0;0.0;1800.0;2015.0;0
19.0;1.0;18.0;39.0;1.0;1.0;0.0;45.0;100.0;0.0;0.0;450.0;997.0;1
3.0;1.0;24.0;22.0;1.0;1.0;1.0;50.0;148.0;0.0;0.0;700.0;950.0;0
25.0;1.0;60.0;64.0;0.0;2.0;0.0;45.0;130.0;0.0;0.0;2047.0;2946.0;0
2.0;1.0;60.0;28.0;1.0;1.0;0.0;45.0;101.0;0.0;0.0;1300.0;1333.0;1
3.0;1.0;36.0;21.0;1.0;1.0;1.0;35.0;49.0;0.0;0.0;750.0;850.0;1
5.0;1.0;30.0;58.0;0.0;1.0;0.0;80.0;200.0;15000.0;0.0;520.0;690.0;1
6.0;1.0;36.0;41.0;0.0;2.0;1.0;75.0;0.0;0.0;0.0;775.0;875.0;0
10.0;1.0;36.0;47.0;1.0;1.0;1.0;86.0;114.0;3500.0;0.0;400.0;872.0;1
17.0;1.0;24.0;49.0;0.0;1.0;1.0;80.0;53.0;0.0;0.0;600.0;1104.0;1
0.0;0.0;12.0;22.0;1.0;1.0;0.0;35.0;132.0;3500.0;0.0;300.0;509.0;1
0.0;0.0;60.0;62.0;0.0;1.0;1.0;45.0;42.0;4000.0;0.0;500.0;827.0;0
2.0;1.0;36.0;24.0;1.0;1.0;0.0;35.0;90.0;0.0;0.0;1000.0;1150.0;0
28.0;0.0;24.0;59.0;0.0;1.0;1.0;60.0;606.0;6000.0;0.0;1550.0;1760.0;1
0.0;1.0;48.0;36.0;0.0;1.0;0.0;74.0;141.0;0.0;0.0;1150.0;1485.0;1
5.0;0.0;60.0;36.0;0.0;1.0;0.0;75.0;141.0;4000.0;0.0;1300.0;1435.0;1
5.0;1.0;36.0;45.0;0.0;2.0;0.0;75.0;68.0;0.0;0.0;2375.0;2875.0;0
4.0;0.0;24.0;30.0;0.0;2.0;0.0;45.0;165.0;3000.0;0.0;250.0;450.0;1
6.0;1.0;60.0;43.0;0.0;1.0;1.0;75.0;70.0;4000.0;0.0;1000.0;1548.0;1
0.0;1.0;24.0;23.0;1.0;1.0;0.0;42.0;70.0;0.0;0.0;125.0;125.0;1
9.0;0.0;48.0;41.0;1.0;1.0;0.0;35.0;60.0;8000.0;1000.0;1200.0;1538.0;1
9.0;1.0;36.0;31.0;0.0;2.0;1.0;84.0;241.0;10000.0;0.0;3800.0;5852.0;1
2.0;1.0;12.0;47.0;0.0;2.0;0.0;103.0;426.0;0.0;0.0;350.0;450.0;0
2.0;1.0;60.0;36.0;1.0;2.0;1.0;35.0;0.0;0.0;0.0;2000.0;2676.0;0
2.0;1.0;12.0;25.0;1.0;2.0;1.0;35.0;74.0;18000.0;0.0;600.0;1638.0;1
18.0;0.0;60.0;49.0;0.0;1.0;0.0;135.0;180.0;13500.0;0.0;900.0;994.0;1
16.0;0.0;36.0;57.0;0.0;1.0;0.0;60.0;154.0;4000.0;130.0;700.0;1090.0;1
10.0;0.0;60.0;26.0;0.0;1.0;0.0;60.0;63.0;5000.0;3000.0;1400.0;1432.0;0
11.0;0.0;60.0;37.0;0.0;1.0;0.0;90.0;289.0;7000.0;250.0;1200.0;1599.0;1
14.0;0.0;36.0;45.0;1.0;1.0;0.0;45.0;190.0;12000.0;0.0;2100.0;2758.0;0
4.0;1.0;60.0;24.0;0.0;1.0;0.0;75.0;147.0;0.0;0.0;1300.0;1700.0;1
1.0;0.0;60.0;42.0;0.0;2.0;0.0;105.0;198.0;3500.0;250.0;1000.0;1245.0;0
2.0;1.0;24.0;23.0;1.0;2.0;1.0;75.0;400.0;0.0;0.0;750.0;900.0;0
1.0;1.0;60.0;38.0;0.0;1.0;1.0;58.0;130.0;0.0;0.0;1450.0;1593.0;1
2.0;0.0;60.0;36.0;0.0;2.0;1.0;60.0;140.0;29000.0;0.0;3900.0;4812.0;0
13.0;1.0;60.0;27.0;0.0;1.0;0.0;60.0;100.0;0.0;0.0;950.0;1152.0;1
5.0;0.0;24.0;37.0;0.0;1.0;1.0;90.0;143.0;7000.0;0.0;700.0;900.0;1
1.0;1.0;36.0;25.0;0.0;1.0;0.0;54.0;87.0;0.0;0.0;500.0;646.0;0
6.0;1.0;60.0;23.0;0.0;1.0;0.0;62.0;171.0;0.0;0.0;1000.0;1209.0;1
20.0;0.0;36.0;47.0;0.0;1.0;0.0;75.0;203.0;4000.0;0.0;1050.0;1258.0;1
9.0;0.0;18.0;52.0;0.0;1.0;0.0;60.0;154.0;5500.0;0.0;500.0;1531.0;1
15.0;0.0;12.0;55.0;0.0;1.0;0.0;45.0;130.0;7000.0;0.0;200.0;1240.0;1
0.0;1.0;48.0;28.0;1.0;1.0;0.0;35.0;90.0;3500.0;0.0;1000.0;1210.0;1
5.0;1.0;60.0;24.0;1.0;1.0;0.0;35.0;92.0;0.0;0.0;1030.0;1068.0;1
15.0;1.0;36.0;40.0;0.0;2.0;1.0;75.0;0.0;0.0;0.0;375.0;375.0;1
4.0;0.0;48.0;36.0;0.0;1.0;0.0;75.0;210.0;4000.0;0.0;1800.0;2628.0;1
4.0;0.0;24.0;26.0;0.0;1.0;0.0;45.0;115.0;4000.0;0.0;500.0;1400.0;1
5.0;1.0;18.0;22.0;1.0;1.0;0.0;35.0;80.0;0.0;0.0;600.0;1132.0;1
2.0;1.0;60.0;25.0;1.0;1.0;0.0;35.0;110.0;0.0;0.0;860.0;959.0;1
4.0;0.0;24.0;44.0;0.0;1.0;1.0;75.0;86.0;5000.0;0.0;900.0;1100.0;1
0.0;0.0;60.0;56.0;0.0;1.0;1.0;60.0;117.0;3000.0;0.0;1200.0;1347.0;1
1.0;1.0;42.0;33.0;0.0;2.0;0.0;90.0;138.0;3500.0;606.0;1400.0;1700.0;1
7.0;0.0;60.0;42.0;0.0;1.0;0.0;45.0;88.0;4000.0;0.0;850.0;1033.0;1
11.0;1.0;12.0;29.0;0.0;1.0;0.0;60.0;54.0;0.0;0.0;600.0;1683.0;1
40.0;1.0;18.0;62.0;0.0;1.0;1.0;77.0;166.0;10000.0;0.0;900.0;2040.0;1
10.0;0.0;60.0;33.0;0.0;1.0;0.0;75.0;364.0;60000.0;0.0;1300.0;1804.0;1
3.0;0.0;48.0;32.0;0.0;1.0;1.0;75.0;65.0;10500.0;1500.0;1500.0;2155.0;1
24.0;0.0;60.0;54.0;0.0;1.0;1.0;45.0;109.0;17000.0;0.0;2000.0;3400.0;1
6.0;1.0;36.0;24.0;1.0;1.0;0.0;35.0;57.0;0.0;0.0;380.0;490.0;1
2.0;1.0;48.0;36.0;1.0;1.0;0.0;45.0;99.0;0.0;0.0;750.0;1350.0;0
3.0;1.0;48.0;27.0;0.0;1.0;0.0;45.0;227.0;0.0;0.0;1150.0;1575.0;1
11.0;0.0;60.0;29.0;1.0;1.0;0.0;35.0;57.0;1500.0;0.0;700.0;994.0;1
1.0;1.0;24.0;22.0;1.0;1.0;1.0;35.0;80.0;0.0;0.0;150.0;400.0;1
5.0;1.0;36.0;22.0;1.0;1.0;0.0;42.0;70.0;0.0;0.0;850.0;870.0;0
1.0;1.0;48.0;39.0;0.0;1.0;0.0;86.0;105.0;0.0;0.0;1300.0;1600.0;1
1.0;1.0;48.0;24.0;1.0;2.0;0.0;35.0;65.0;0.0;0.0;900.0;1061.0;0
20.0;0.0;48.0;39.0;0.0;1.0;1.0;75.0;45.0;10000.0;0.0;2000.0;3650.0;1
7.0;1.0;48.0;31.0;1.0;2.0;0.0;35.0;72.0;5500.0;0.0;1000.0;1051.0;1
3.0;1.0;36.0;31.0;0.0;2.0;0.0;60.0;80.0;0.0;0.0;1450.0;1700.0;1
25.0;0.0;48.0;47.0;0.0;1.0;1.0;60.0;157.0;15000.0;0.0;1990.0;2460.0;1
12.0;0.0;36.0;46.0;0.0;2.0;0.0;60.0;117.0;3000.0;0.0;825.0;1325.0;1
4.0;1.0;36.0;32.0;0.0;1.0;0.0;55.0;100.0;0.0;0.0;300.0;500.0;1
0.0;1.0;12.0;28.0;0.0;1.0;0.0;60.0;130.0;3000.0;2000.0;380.0;1308.0;1
15.0;0.0;12.0;49.0;0.0;1.0;1.0;75.0;0.0;17000.0;0.0;700.0;1420.0;1
20.0;0.0;12.0;60.0;0.0;1.0;1.0;60.0;0.0;40000.0;0.0;700.0;1420.0;1
0.0;1.0;60.0;31.0;0.0;2.0;0.0;90.0;0.0;0.0;0.0;1450.0;1604.0;0
12.0;0.0;54.0;35.0;0.0;1.0;0.0;75.0;113.0;3000.0;600.0;1650.0;1800.0;1
10.0;0.0;48.0;44.0;0.0;1.0;0.0;75.0;450.0;12000.0;0.0;1030.0;1128.0;1
0.0;1.0;48.0;21.0;1.0;1.0;0.0;35.0;50.0;0.0;0.0;1000.0;1091.0;1
2.0;0.0;48.0;20.0;1.0;1.0;1.0;35.0;450.0;31000.0;0.0;1500.0;1853.0;0
0.0;1.0;36.0;45.0;0.0;1.0;1.0;75.0;87.0;1500.0;0.0;300.0;480.0;0
1.0;0.0;60.0;34.0;0.0;2.0;0.0;45.0;180.0;2500.0;300.0;1300.0;1817.0;1
1.0;1.0;60.0;21.0;0.0;1.0;0.0;58.0;132.0;0.0;0.0;1275.0;1381.0;1
6.0;0.0;36.0;44.0;0.0;1.0;0.0;75.0;150.0;7000.0;600.0;650.0;650.0;0
1.0;1.0;36.0;34.0;0.0;1.0;1.0;94.0;189.0;15000.0;1500.0;1500.0;2435.0;1
15.0;1.0;48.0;40.0;0.0;2.0;0.0;88.0;125.0;0.0;0.0;1100.0;1498.0;1
11.0;1.0;36.0;29.0;1.0;1.0;0.0;35.0;64.0;0.0;0.0;600.0;1314.0;1
1.0;1.0;36.0;44.0;0.0;1.0;0.0;105.0;145.0;0.0;0.0;1000.0;2275.0;1
1.0;1.0;36.0;27.0;1.0;1.0;0.0;42.0;67.0;0.0;0.0;1000.0;1350.0;0
1.0;0.0;36.0;27.0;0.0;1.0;1.0;45.0;127.0;4500.0;3000.0;600.0;745.0;0
11.0;0.0;48.0;46.0;0.0;1.0;1.0;75.0;160.0;10000.0;0.0;1150.0;1156.0;1
2.0;0.0;60.0;43.0;0.0;2.0;0.0;45.0;63.0;3000.0;0.0;1100.0;1683.0;1
1.0;0.0;36.0;25.0;1.0;1.0;0.0;45.0;60.0;2000.0;0.0;525.0;800.0;1
11.0;1.0;60.0;28.0;1.0;1.0;0.0;42.0;67.0;0.0;0.0;900.0;1399.0;1
3.0;0.0;48.0;30.0;0.0;1.0;0.0;75.0;88.0;6000.0;400.0;1200.0;1796.0;1
1.0;1.0;48.0;29.0;0.0;1.0;1.0;77.0;170.0;0.0;0.0;1300.0;2262.0;0
15.0;1.0;60.0;39.0;0.0;1.0;1.0;60.0;145.0;5000.0;0.0;1300.0;1625.0;1
1.0;1.0;42.0;24.0;1.0;2.0;0.0;35.0;60.0;0.0;0.0;1200.0;1616.0;0
8.0;0.0;12.0;29.0;0.0;1.0;0.0;45.0;92.0;6000.0;2400.0;100.0;1492.0;1
10.0;1.0;60.0;55.0;0.0;1.0;0.0;60.0;195.0;4000.0;0.0;1900.0;2150.0;1
3.0;1.0;36.0;27.0;0.0;1.0;0.0;68.0;80.0;0.0;0.0;325.0;400.0;1
2.0;0.0;36.0;20.0;1.0;1.0;1.0;35.0;0.0;80000.0;30000.0;750.0;1350.0;0
0.0;1.0;42.0;24.0;1.0;1.0;0.0;35.0;42.0;0.0;0.0;800.0;1450.0;1
9.0;1.0;36.0;32.0;1.0;1.0;0.0;35.0;125.0;0.0;0.0;1000.0;1725.0;1
4.0;1.0;48.0;38.0;0.0;1.0;0.0;91.0;161.0;5000.0;0.0;800.0;1008.0;1
0.0;1.0;24.0;24.0;1.0;1.0;1.0;35.0;117.0;4000.0;0.0;1000.0;1489.0;1
7.0;0.0;18.0;33.0;0.0;1.0;1.0;60.0;164.0;4000.0;0.0;550.0;1679.0;1
1.0;1.0;60.0;30.0;1.0;1.0;0.0;35.0;75.0;0.0;0.0;1000.0;1156.0;1
25.0;1.0;18.0;43.0;0.0;1.0;0.0;75.0;85.0;700.0;0.0;400.0;1205.0;1
6.0;1.0;60.0;34.0;1.0;1.0;0.0;47.0;120.0;0.0;0.0;1100.0;1700.0;1
3.0;1.0;48.0;35.0;1.0;1.0;0.0;59.0;240.0;0.0;0.0;1300.0;1627.0;1
4.0;0.0;60.0;24.0;0.0;1.0;1.0;60.0;250.0;9000.0;3400.0;1250.0;1300.0;1
0.0;0.0;60.0;30.0;0.0;1.0;1.0;60.0;78.0;3500.0;0.0;1250.0;1365.0;0
5.0;0.0;18.0;28.0;0.0;1.0;0.0;60.0;102.0;2500.0;1300.0;450.0;1437.0;1
12.0;0.0;48.0;49.0;0.0;2.0;0.0;45.0;152.0;7500.0;0.0;1100.0;2120.0;0
4.0;1.0;24.0;44.0;0.0;1.0;0.0;75.0;96.0;4000.0;0.0;580.0;923.0;1
9.0;1.0;60.0;31.0;1.0;2.0;0.0;35.0;92.0;0.0;0.0;1000.0;1161.0;0
2.0;1.0;60.0;26.0;0.0;1.0;0.0;45.0;199.0;0.0;0.0;1500.0;1698.0;1
0.0;0.0;48.0;43.0;0.0;1.0;1.0;75.0;71.0;14000.0;0.0;1100.0;1660.0;1
13.0;0.0;60.0;38.0;1.0;1.0;0.0;45.0;80.0;4000.0;0.0;1060.0;1274.0;1
2.0;1.0;42.0;25.0;0.0;1.0;0.0;60.0;190.0;0.0;0.0;1100.0;1729.0;1
8.0;0.0;36.0;40.0;0.0;1.0;1.0;75.0;200.0;10000.0;0.0;700.0;800.0;1
14.0;1.0;12.0;49.0;0.0;1.0;0.0;90.0;140.0;3000.0;500.0;400.0;1432.0;1
11.0;1.0;48.0;40.0;0.0;1.0;0.0;59.0;140.0;0.0;0.0;1000.0;1930.0;0
20.0;0.0;36.0;57.0;0.0;1.0;0.0;90.0;114.0;5000.0;1500.0;1000.0;1193.0;0
1.0;1.0;48.0;28.0;1.0;1.0;0.0;35.0;140.0;0.0;0.0;1400.0;1728.0;1
14.0;1.0;60.0;28.0;0.0;1.0;0.0;45.0;140.0;0.0;0.0;1150.0;1301.0;1
13.0;0.0;48.0;54.0;0.0;2.0;0.0;45.0;90.0;2500.0;0.0;1000.0;1198.0;1
0.0;0.0;36.0;36.0;0.0;1.0;0.0;75.0;424.0;9500.0;700.0;1000.0;1690.0;1
1.0;1.0;60.0;26.0;0.0;1.0;1.0;61.0;155.0;0.0;0.0;1035.0;1709.0;1
10.0;1.0;60.0;26.0;0.0;1.0;0.0;78.0;175.0;0.0;0.0;1000.0;1314.0;1
28.0;1.0;24.0;44.0;0.0;1.0;1.0;90.0;180.0;0.0;0.0;450.0;1472.0;1
8.0;0.0;36.0;30.0;0.0;1.0;0.0;60.0;50.0;5000.0;400.0;300.0;1890.0;1
1.0;0.0;36.0;24.0;0.0;1.0;0.0;45.0;113.0;3500.0;0.0;1200.0;1702.0;1
1.0;1.0;48.0;26.0;1.0;1.0;0.0;45.0;100.0;0.0;0.0;1400.0;1968.0;0
0.0;1.0;60.0;27.0;0.0;2.0;0.0;75.0;0.0;0.0;0.0;1600.0;1786.0;0
1.0;0.0;60.0;44.0;0.0;1.0;1.0;90.0;905.0;20000.0;15000.0;1200.0;1381.0;1
1.0;1.0;36.0;29.0;1.0;1.0;0.0;35.0;52.0;0.0;0.0;1000.0;1152.0;1
8.0;0.0;60.0;32.0;0.0;1.0;0.0;75.0;157.0;3500.0;1800.0;1300.0;1590.0;1
10.0;0.0;24.0;46.0;0.0;1.0;1.0;120.0;400.0;6000.0;2700.0;600.0;1080.0;1
4.0;1.0;48.0;39.0;0.0;1.0;0.0;91.0;157.0;0.0;0.0;1300.0;1501.0;1
0.0;1.0;60.0;30.0;0.0;1.0;1.0;60.0;0.0;0.0;0.0;1000.0;1110.0;0
10.0;0.0;60.0;27.0;0.0;1.0;0.0;45.0;120.0;5000.0;2000.0;1570.0;1914.0;0
9.0;1.0;60.0;37.0;0.0;1.0;0.0;91.0;162.0;0.0;0.0;1000.0;1537.0;1
0.0;0.0;48.0;26.0;0.0;1.0;1.0;45.0;0.0;16000.0;3648.0;400.0;1751.0;0
8.0;0.0;36.0;60.0;0.0;1.0;1.0;45.0;78.0;11000.0;0.0;500.0;670.0;1
0.0;1.0;36.0;26.0;0.0;1.0;1.0;80.0;195.0;0.0;0.0;600.0;785.0;0
2.0;1.0;60.0;33.0;1.0;1.0;0.0;75.0;400.0;0.0;0.0;1450.0;1457.0;1
0.0;1.0;36.0;52.0;0.0;1.0;1.0;45.0;0.0;0.0;0.0;500.0;1050.0;0
6.0;1.0;24.0;28.0;0.0;1.0;0.0;62.0;166.0;0.0;0.0;500.0;1150.0;1
20.0;0.0;48.0;53.0;0.0;1.0;0.0;60.0;135.0;4000.0;0.0;1170.0;1297.0;1
10.0;0.0;60.0;36.0;0.0;1.0;0.0;75.0;204.0;5000.0;0.0;1400.0;1460.0;1
14.0;0.0;36.0;34.0;0.0;1.0;0.0;75.0;155.0;3000.0;1000.0;400.0;1908.0;1
1.0;0.0;36.0;30.0;0.0;1.0;0.0;45.0;120.0;3000.0;1100.0;1750.0;2245.0;1
3.0;1.0;60.0;25.0;1.0;1.0;0.0;35.0;130.0;6000.0;0.0;625.0;1083.0;1
2.0;0.0;18.0;43.0;0.0;1.0;1.0;90.0;356.0;5000.0;800.0;700.0;1073.0;1
25.0;1.0;60.0;50.0;0.0;1.0;0.0;90.0;230.0;0.0;0.0;800.0;860.0;1
36.0;0.0;48.0;58.0;0.0;1.0;0.0;45.0;100.0;5500.0;108.0;700.0;1291.0;1
11.0;0.0;60.0;44.0;0.0;2.0;0.0;60.0;130.0;3500.0;0.0;1400.0;1731.0;1
7.0;0.0;60.0;23.0;1.0;1.0;0.0;60.0;145.0;4500.0;0.0;1100.0;1150.0;1
0.0;1.0;18.0;34.0;0.0;2.0;1.0;98.0;81.0;0.0;0.0;300.0;450.0;1
1.0;0.0;60.0;29.0;0.0;1.0;0.0;60.0;136.0;7000.0;0.0;1000.0;1688.0;1
17.0;0.0;60.0;32.0;0.0;1.0;0.0;75.0;200.0;5000.0;2500.0;1550.0;1721.0;1
18.0;1.0;42.0;35.0;0.0;1.0;0.0;76.0;157.0;0.0;0.0;800.0;1687.0;1
0.0;1.0;48.0;24.0;1.0;1.0;1.0;45.0;76.0;0.0;0.0;1640.0;1649.0;1
2.0;0.0;60.0;25.0;0.0;1.0;1.0;45.0;200.0;6000.0;1500.0;1600.0;1866.0;1
1.0;1.0;12.0;24.0;1.0;1.0;0.0;35.0;128.0;0.0;0.0;300.0;1056.0;1
2.0;0.0;18.0;37.0;0.0;1.0;0.0;90.0;90.0;1500.0;0.0;400.0;1166.0;1
5.0;1.0;48.0;30.0;1.0;2.0;1.0;39.0;41.0;0.0;0.0;1300.0;1600.0;0
12.0;0.0;48.0;35.0;0.0;1.0;0.0;45.0;125.0;6000.0;0.0;350.0;1511.0;1
1.0;1.0;36.0;28.0;1.0;1.0;1.0;35.0;100.0;0.0;0.0;1950.0;2074.0;1
14.0;0.0;60.0;45.0;0.0;1.0;0.0;120.0;250.0;18000.0;0.0;450.0;911.0;1
3.0;1.0;36.0;19.0;1.0;2.0;0.0;35.0;47.0;0.0;0.0;500.0;700.0;0
2.0;1.0;24.0;30.0;0.0;1.0;1.0;45.0;57.0;0.0;0.0;500.0;974.0;1
6.0;0.0;12.0;36.0;0.0;2.0;0.0;90.0;78.0;6000.0;2700.0;300.0;500.0;0
2.0;1.0;36.0;29.0;0.0;1.0;0.0;85.0;100.0;0.0;0.0;2100.0;2300.0;0
13.0;0.0;60.0;28.0;0.0;1.0;0.0;60.0;102.0;3500.0;0.0;1175.0;1375.0;1
0.0;1.0;60.0;27.0;0.0;1.0;0.0;58.0;133.0;0.0;0.0;400.0;1136.0;1
3.0;1.0;48.0;22.0;1.0;1.0;1.0;60.0;104.0;5000.0;0.0;1300.0;1813.0;1
1.0;1.0;48.0;26.0;1.0;1.0;1.0;35.0;500.0;0.0;0.0;1300.0;1561.0;1
8.0;1.0;60.0;40.0;1.0;1.0;0.0;70.0;100.0;0.0;0.0;1300.0;1510.0;0
